audio,transcripts
LSZH_ZURICH_Tower_118_1MHz_20210414_085600.wav,['[#callsign]Air[/#callsign] [#callsign]Nostrum[/#callsign] [#callsign]Eight[/#callsign] [#callsign]Zero[/#callsign] [#callsign]Quebec[/#callsign] [#callsign]Yankee[/#callsign] [#unnamed]tower[/#unnamed] [#unnamed]hello[/#unnamed] [#unnamed]wind[/#unnamed] [#value]zero[/#value] [#value]seven[/#value] [#value]zero[/#value] [#value]degrees[/#value] [#value]right[/#value] [#value]zero[/#value] [#value]nine[/#value] [#value]runway[/#value] [#value]one[/#value] [#value]four[/#value] [#command]cleared[/#command] [#command]to[/#command] [#command]land[/#command]']
LSGS_SION_Ground_Control_121_7MHz_20210503_164624.wav,['[#unnamed]Sion[/#unnamed] [#unnamed]tower[/#unnamed] [#callsign]Hotel[/#callsign] [#callsign]Bravo[/#callsign] [#callsign]Kilo[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray[/#callsign]']
LZIB_STEFANIK_Tower_118_3MHz_20210504_205033.wav,"['Eurotrans One Three Juliett request push and start', 'good evening Eurotrans One Three Juliett startup and push back approved position to Foxtrot squawk four four two five', '[hes] squawk four four two five and start and push pre- approved position foxtrot(fox-) two foxtrot']"
LSZH_ZURICH_Tower_118_1MHz_20210414_112229.wav,['two hundred Turkish Six Three Two Nine wind zero seven zero degrees one three gusting two zero knots runway one']
LSZH_ZURICH_Tower_118_1MHz_20210414_083710.wav,"['Tower [NE-German] guten morgen [/NE] Swiss One Nine Seven heavy RNP one four established', 'Swiss One Nine Seven Tower [NE-German]guten morgen[/NE] wind zero eight zero degrees one two knots gusting one nine runway one four cleared to land vacate hotel two']"
LSZB_BERN_Tower_121_0MHz_20210420_090730.wav,"['number one in sight Hotel Golf Oscar', 'Golf Oscar roger turn base behind he will do a go around over threshold']"
LKPR_RUZYNE_Radar_120_520MHz_20201029_205125.wav,"['and KLM Seven Three Whiskey reduce speed one six zero knots till four DME', 'sixty to four DME KLM Seven Three Whiskey']"
LSZH_ZURICH_Tower_118_1MHz_20210414_095149.wav,"['Hotel India Victor Whiskey three thousand five hundred feet', 'Hotel India Victor [NE-German] danke [/NE]']"
YSSY_SYDNEY_Tower_120_5MHz_20210505_224723.wav,['[#value]runway[/#value] [#value]one[/#value] [#value]six[/#value] [#value]right[/#value] [#command]cleared[/#command] [#command]to[/#command] [#command]land[/#command] [#command]holding[/#command] [#value]point[/#value] [#value]seven[/#value] [#value]nine[/#value]']
LKPR_RUZYNE_Radar_120_520MHz_20201025_121325.wav,"['Ryanair Seven Three Alpha Hotel turn left heading three six zero', 'Ryanair Seven Three Alpha Hotel']"
LKTB_BRNO_Tower_119_605MHz_20201027_000841.wav,['Jump Run Eight Zero Three vacate to the left taxi charlie alpha stand western apron']
LZIB_STEFANIK_Tower_118_3MHz_20210430_151209.wav,"['Stefanik tower [NE Slovak] dobrý deň [/NE] Burg Six Nine Two Lima stop established runway three one six point five DME', 'Air Hamburg Six Niner Two Lima Stefanik tower [NE Slovak] dobrý deň [/NE]', 'wind two two zero degrees five knots variable between one seven zero and two three zero degrees maximum one zero minimum three [hes] runway three one cleared to land']"
LSGS_SION_Tower_118_3MHz_20210415_132357.wav,['Hotel Echo X-ray wind two seven zero degrees five knots runway two five cleared to land']
LSGS_SION_Ground_Control_121_7MHz_20210505_112213.wav,['[#command]report[/#command] [#value]on[/#value] [#value]final[/#value] [#value]Bramois[/#value] [#callsign]Hotel[/#callsign] [#callsign]Yankee[/#callsign]']
LSGS_SION_Ground_Control_121_7MHz_20210503_152011.wav,"['[#callsign]Nav\xa0[/#callsign] [#callsign]Checker[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign] [#callsign]One\xa0[/#callsign] [#command]go[/#command] [#command]around[/#command] [#command]climbing[/#command] [#value]five[/#value] [#value]seven[/#value] [#value]\xa0thousand\xa0[/#value] [#value]feet[/#value]', '[#callsign]Nav[/#callsign] [#callsign]Checker[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign] [#callsign]One[/#callsign] roger what is next profile']"
LSZB_BERN_Tower_121_0MHz_20210424_074539.wav,['Hotel Golf November Zimi is not available anymore romeo eight two is now active [hes] do you want to proceed to Sava instead']
YSSY_SYDNEY_Tower_120_5MHz_20210504_041006.wav,['continue approach runway one six right China Eastern Seven Seven Niner One']
LSZB_BERN_Approach_127_3MHz_20210424_180809.wav,"['Hotel Oscar Yankee request [hes] orbit to the right for spacing', 'Hotel Oscar Yankee orbit right approved']"
LSGS_SION_Ground_Control_121_7MHz_20210423_160618.wav,['Sierra Alpha Papa Sion Ground hello']
YSSY_SYDNEY_Tower_120_5MHz_20210501_200237.wav,['Twinjet Five Zero on a short delay waiting on our release from the back']
LSGS_SION_Ground_Control_121_7MHz_20210502_134810.wav,"['[#callsign]Delta[/#callsign] [#callsign]Whiskey[/#callsign]', '[#unnamed]wind[/#unnamed] [#value]two[/#value] [#value]five[/#value] [#value]zero[/#value] [#value]degrees[/#value] [#value]two[/#value] [#value]two[/#value] [#value]knots[/#value] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#command]cleared[/#command] [#command]to[/#command] [#command]land[/#command]', '[#command]cleared[/#command] [#command]to[/#command] [#command]land[/#command] [#callsign]Hotel[/#callsign] [#callsign]Delta[/#callsign] [#callsign]Whiskey[/#callsign]']"
LKTB_BRNO_Ground_125_430MHz_20201028_171509.wav,['Warsaw Radar Belavia Eight Seven Zero good evening flight level three five zero inbound bigu']
LSZB_BERN_Tower_121_0MHz_20210414_132458.wav,['Tango Three One Eight roger you can already change frequency have a nice day']
LSZH_ZURICH_Tower_118_1MHz_20210414_092731.wav,"['Delta Hotel Golf wind zero five zero degrees one two knots gusting one seven runway one four cleared to land', 'cleared to land runway one four Delta Hotel Golf']"
LSZB_BERN_Tower_121_0MHz_20210413_140554.wav,['Hotel Yankee X-ray make one orbit to the left report completed']
YSSY_SYDNEY_Tower_120_5MHz_20210502_041017.wav,['[#value]runway[/#value] [#value]three[/#value] [#value]\xa0four\xa0[/#value] [#value]left[/#value] [#command]cleared[/#command] [#command]to[/#command] [#command]land[/#command] [#value]runway[/#value] [#value]six[/#value] [#value]forty[/#value] [#value]three[/#value]']
LSGS_SION_Ground_Control_121_7MHz_20210503_125509.wav,['[#callsign]Hotel[/#callsign] [#callsign]Bravo[/#callsign] [#callsign]Papa[/#callsign] [#callsign]Golf[/#callsign] [#callsign]Bravo\xa0[/#callsign] [#unnamed][NE-French]bonjour[/#unnamed] [#unnamed]monsieur[/NE][/#unnamed] [#command]report[/#command] [#value]echo[/#value] [#value]one[/#value] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#unnamed]QNH[/#unnamed] [#value]one[/#value] [#value]zero[/#value] [#value]one[/#value] [#value]nine[/#value]']
LSGS_SION_Ground_Control_121_7MHz_20210421_083624.wav,['Hotel Alpha Papa you may leave the frequency bye bye']
LSZB_BERN_Approach_127_3MHz_20210415_125332.wav,['Hotel Hotel Lima Echo we are at DME approach runway two four circling zero six report established']
LSGS_SION_Ground_Control_121_7MHz_20210502_073058.wav,['[#callsign]Foxtrot[/#callsign] [#callsign]Lima[/#callsign] [#callsign]Delta[/#callsign] [#unnamed]wind[/#unnamed] [#value]two[/#value] [#value]five[/#value] [#value]zero[/#value] [#value]degrees[/#value] [#value]one[/#value] [#value]two[/#value] [#value]knots[/#value] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#command]cleared[/#command] [#command]touch[/#command] [#command]and[/#command] [#command]go[/#command]']
LKTB_BRNO_Approach-Radar_127_350MHz_20201029_101954.wav,['Sierra Papa Foxtrot Lima Foxtrot contact Wien Radar one two five decimal one seven five good bye']
LSZB_BERN_Tower_121_0MHz_20210419_124328.wav,['roger break break Heli Delta Quebec after hotel whiskey cross via Berne city then hotel echo']
LSZH_ZURICH_ApronS_121_75MHz_20210414_160214.wav,['Fraction Four Nine Eight Alpha hold position there will be crossing traffic i call you back']
LSZB_BERN_Tower_121_0MHz_20210414_063449.wav,['Hotel Whiskey Alpha taxi to holding point bravo runway one four']
LSGS_SION_Ground_Control_121_7MHz_20210503_164649.wav,"['[#callsign]Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray\xa0[/#callsign] [#command]report[/#command] [#value]\xa0echo[/#value] [#value]one[/#value] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#unnamed]QNH[/#unnamed] [#value]one[/#value] [#value]zero[/#value] [#value]one[/#value] [#value]seven[/#value]', '[#unnamed]QNH[/#unnamed] [#value]one[/#value] [#value]zero[/#value] [#value]one[/#value] [#value]seven[/#value] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#unnamed]wilco[/#unnamed] [#callsign]Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray[/#callsign]']"
YSSY_SYDNEY_Tower_120_5MHz_20210504_044333.wav,['two seven five and four knots Qantas Four Forty Six']
LSGS_SION_Tower_118_3MHz_20210503_162039.wav,['[#callsign]Hotel[/#callsign] [#callsign]Hotel[/#callsign] [#callsign]Victor[/#callsign] [#command]taxi[/#command] [#value]is[/#value] [#value]approved[/#value] [#unnamed]thank[/#unnamed] [#unnamed]you[/#unnamed] [#unnamed]sir[/#unnamed] [#unnamed][NE-French]bonne[/#unnamed] [#unnamed]soiree[/NE][/#unnamed]']
LKPR_RUZYNE_Radar_120_520MHz_20201029_075414.wav,"['Oscar Kilo Tango Uniform Romeo Praha Radar hello identified climb to flight level seven zero and standby for IFR', 'climbing to flight level seven zero Oscar Kilo Tango Uniform Romeo']"
LSZH_ZURICH_Tower_118_1MHz_20210414_125040.wav,['Royalair Maroc Three Five Two Zurich tower good afternoon line up runway one zero report ready']
LSZH_ZURICH_ApronS_121_75MHz_20210414_095157.wav,['KLM Nine Four Foxtrot on echo seven hold short of runway one six']
LSGS_SION_Tower_118_3MHz_20210503_130423.wav,"['[#callsign]Hotel[/#callsign] [#callsign]Golf[/#callsign] [#callsign]Bravo[/#callsign] [#value]is[/#value] [#value]echo[/#value] [#value]two[/#value] [#value]at[/#value] [#value]three[/#value] [#value]thousand[/#value] [#value]three[/#value] [#value]hundred[/#value] [#value]feet[/#value]', '[#callsign]Golf[/#callsign] [#callsign]Bravo\xa0[/#callsign] [#command]straight[/#command] [#command]in[/#command] [#value]two[/#value] [#value]five[/#value] [#value]number[/#value] [#value]one[/#value]', '[#value]number[/#value] [#value]one[/#value] [noise] \xa0 [#callsign]Golf[/#callsign] [#callsign]Bravo[/#callsign]']"
LSZB_BERN_Approach_127_3MHz_20210413_161649.wav,['[#callsign]November[/#callsign] [#callsign]Mike[/#callsign] [#callsign]Alpha[/#callsign] [#command]vacate[/#command] [#command]via[/#command] [#callsign]charlie[/#callsign] and [spk] how long do you stay']
LKPR_RUZYNE_Radar_120_520MHz_20201026_142311.wav,"['Ryanair Nine Two Bravo Quebec turn right heading zero nine zero', 'nine zero degrees Ryanair Nine Two Bravo Quebec']"
LSZB_BERN_Tower_121_0MHz_20210420_062521.wav,"['Hotel Golf Papa number two number one is the company on now left hand base and still two helicopters low altitude over the city', 'looking up for helicopter and number one not in sight at the moment and a number two Papa Golf Papa']"
YSSY_SYDNEY_Tower_120_5MHz_20210503_073426.wav,['runway three four left cleared to land vacate bravo three Jetstar Five Twenty']
LSGS_SION_Ground_Control_121_7MHz_20210503_051653.wav,['[#command]departure[/#command] [#value]own[/#value] [#value]discretion[/#value] [#value]two[/#value] [#value]five[/#value] [#value]\xa0next\xa0[/#value] [#value]zero[/#value] [#value]seven[/#value] [#unnamed]sorry[/#unnamed] [#unnamed]for[/#unnamed] [#unnamed]leaving\xa0[/#unnamed] [#callsign]Heli[/#callsign] [#callsign]Hotel[/#callsign] [#callsign]Yankee[/#callsign]']
LSZB_BERN_Tower_121_0MHz_20210414_094052.wav,['Hotel Golf Oscar wind check zero two zero degrees one one knots can you still accept one four']
LKPR_RUZYNE_Radar_120_520MHz_20201025_161808.wav,"['Oscar Mike Papa turn right heading zero two zero cleared ILS approach runway zero six speed maximum one six zero knots', 'right heading zero two zero cleared ILS approach zero six and maximum one six zero speed confirm', 'I do confirm']"
LZIB_STEFANIK_Tower_118_3MHz_20210430_155946.wav,"['Oscar Kilo Alpha Golf Lima squad four six seven four six', 'six seven four six']"
LKPR_RUZYNE_Tower_134_560MHz_20201027_135224.wav,"['Ryan Air One Bravo Alfa startup is approved', 'startup approved Ryan Air One Bravo Alfa']"
LKTB_BRNO_Approach-Radar_127_350MHz_20201026_093600.wav,['Oscar Kilo India Foxtrot Romeo contact Praha radar one two seven decimal five eight zero bye']
LSZH_ZURICH_Tower_118_1MHz_20210414_123120.wav,['Hotel India Victor after whiskey two join wide right base runway one zero number one']
LSZB_BERN_Tower_121_0MHz_20210415_122910.wav,"['Heli India Echo Hotel Whiskey three thousand six hundred feet', 'Heli India Echo land on discretion Swiss helicopter wind zero seven zero degrees six knots']"
LKPR_RUZYNE_Tower_134_560MHz_20201026_143955.wav,"['Dream Team Four Zero Four Kilo taxi charlie lima and quebec behind follow me car to stand Sierra three', '[noise]']"
LSZB_BERN_Tower_121_0MHz_20210413_093520.wav,['Hotel Golf Delta wind zero four zero degrees seven knots runway one four cleared for takeoff']
LSZB_BERN_Tower_121_0MHz_20210414_063757.wav,['Hotel Whiskey Alpha wind is calm runway one four cleared for takeoff']
LSGS_SION_Ground_Control_121_7MHz_20210504_130255.wav,['[#unnamed][hes] Sion[/#unnamed] [#unnamed]Ground[/#unnamed] [#nonenglish][NE-French]bonjour[/NE][/#nonenglish] [#callsign]Hotel[/#callsign] [#callsign]Bravo[/#callsign] [#callsign]Kilo[/#callsign] [#callsign]X-ray[/#callsign]']
LSZH_ZURICH_ApronS_121_75MHz_20210414_100142.wav,['Alitalia Five Seven One Apron hello push back and startup is approved']
LZIB_STEFANIK_Tower_118_3MHz_20210505_225241.wav,['Elite Jet Seven Zero Four taxi via Delta to apron Charlie']
YSSY_SYDNEY_Tower_120_5MHz_20210504_065016.wav,"['tower good afternoon China Southern Three Zero One established ILS one six right', 'China Southern Three Zero One heavy Sydney tower good afternoon']"
LSZB_BERN_Approach_127_3MHz_20210413_161203.wav,['November Mike Alpha roger and you are recleared straight in ILS approach one four']
LSZH_ZURICH_Tower_118_1MHz_20210414_101140.wav,['Alitalia Five Seven One zero seven zero three one two knots runway one zero cleared to takeoff']
YSSY_SYDNEY_Tower_120_5MHz_20210505_113531.wav,['one six right cleared to land Qantas Six One Fifty Eight']
LSGS_SION_Ground_Control_121_7MHz_20210503_145810.wav,"['[#value]when[/#value] [#command]passing[/#command] [#value]ten[/#value] [#value]thousand[/#value] [#value]feet[/#value] [#command]to[/#command] [#value]four[/#value] [#value]thousand[/#value] [#value]feet[/#value] [#callsign]Mosquito[/#callsign] [#callsign]One[/#callsign] [#callsign]Five[/#callsign] [#callsign]Bravo[/#callsign]', '[#callsign]One[/#callsign] [#callsign]Five[/#callsign] [#callsign]Bravo[/#callsign] [#unnamed]thank[/#unnamed] [#unnamed]you[/#unnamed]']"
YSSY_SYDNEY_Tower_120_5MHz_20210502_080227.wav,['vacate golf runway three four left cleared to land Air China Six One Three']
LSZH_ZURICH_Tower_118_1MHz_20210414_153211.wav,['Vista Jet Four Nine Two no landing vacated own discretion']
LZIB_STEFANIK_Tower_118_3MHz_20210503_202731.wav,"['Stefanik tower Oscar Mike Echo Lima Echo altitude six thousand feet and descending to two thousand feet [hes]', 'we would be at about Victor in [hes] fourty seconds and [hes] requesting approach information information quebec QNH one zero two zero']"
LSGS_SION_Ground_Control_121_7MHz_20210503_151058.wav,['[#command]taxi[/#command] [#value]going[/#value] [#value]around[/#value] [#callsign]Nav[/#callsign] [#callsign]Checker[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign] [#callsign]One[/#callsign]']
LSGS_SION_Tower_118_3MHz_20210503_153823.wav,['roger did you do a planification']
YSSY_SYDNEY_Tower_120_5MHz_20210502_012942.wav,"['[#unnamed]tower[/#unnamed] [#callsign]Jetstar[/#callsign] [#callsign]Seven[/#callsign] [#callsign]Six[/#callsign] [#callsign]Three[/#callsign]', '[#callsign]Jetstar[/#callsign] [#callsign]Seven[/#callsign] [#callsign]Six[/#callsign] [#callsign]Three[/#callsign] [#unnamed]Sydney[/#unnamed] [#unnamed]ciao[/#unnamed]']"
LSZH_ZURICH_Tower_118_1MHz_20210416_133803.wav,['Hotel Bravo Sierra Delta Foxtrot Tower hello line up runway one zero']
LKTB_BRNO_Tower_119_605MHz_20201029_073731.wav,"['Oscar Kilo Charlie Alfa Papa squawk seven thousand good bye', 'squawk seven thousand good bye Oscar Kilo Charlie Alfa Papa']"
LSGS_SION_Ground_Control_121_7MHz_20210502_122439.wav,"['[#callsign]Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray[/#callsign] [#unnamed]wind[/#unnamed] [#value]two[/#value] [#value]five[/#value] [#value]zero[/#value] [#value]degrees[/#value] [#value]one[/#value] [#value]eight[/#value] [#value]knots[/#value] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#command]cleared[/#command] [#command]touch[/#command] [#command]and[/#command] [#command]go[/#command]', '[#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#command]cleared[/#command] [#command]touch[/#command] [#command]and[/#command] [#command]go[/#command] [#callsign]Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray[/#callsign]']"
LSZH_ZURICH_ApronN_121_85MHz_20210414_064241.wav,['Oscar Charlie Kilo contact tower one one eight decimal one good bye']
LZIB_STEFANIK_Tower_118_3MHz_20210430_181207.wav,"['Oscar Golf Echo roger descend to traffic altitude one thousand five hundred feet', 'start descending one thousand five hundred feet altitude Oscar Mike Alpha Golf Echo']"
YSSY_SYDNEY_Tower_120_5MHz_20210501_084307.wav,['[#unnamed]roger[/#unnamed] [hes] [#command]continue[/#command] [#command]approach[/#command] [hes] [#command]expect[/#command] [#command]to[/#command] [#command]land[/#command] [#command]vacate[/#command] [#value]golf[/#value] [#callsign]Dynasty[/#callsign] [#callsign]Zero[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign]']
LZIB_STEFANIK_Tower_118_3MHz_20210427_143012.wav,"['stefanik tower Oscar Mike Charlie India Alpha request', 'yes go ahead']"
LSZH_ZURICH_Tower_118_1MHz_20210412_150237.wav,"['tower hello again Air Portugal Niner Two Six approaching [hes] right two eight kilo', 'Air Portugal Niner Two Six at kilo cross runway two eight then contact the apron one two one decimal seven five five']"
LSGS_SION_Ground_Control_121_7MHz_20210503_071945.wav,"['[#callsign]Tango[/#callsign] [#callsign]Three[/#callsign] [#callsign]Six[/#callsign] [#callsign]Five[/#callsign] [#unnamed]Sion[/#unnamed] [#unnamed]tower[/#unnamed] [#unnamed]hello[/#unnamed] [#unnamed]QHN[/#unnamed] [#value]one[/#value] [#value]zero[/#value] [#value]two[/#value] [#value]three[/#value] [#command]report[/#command] [#value]hotel[/#value] [#value]november[/#value] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#value]in[/#value] [#value]use[/#value]', '[#unnamed]Sion[/#unnamed] [#value]two[/#value] [#value]three[/#value] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#command]next[/#command] [#value]hotel[/#value] [#value]november[/#value] for [#callsign]Three[/#callsign] [#callsign]Six[/#callsign] [#callsign]Five[/#callsign]']"
LSZH_ZURICH_Tower_118_1MHz_20210414_084612.wav,"['ready to touchdown [XT]', '(-er) Four Seven on juliett', 'Sunturk Niner Four Seven tower taxiway Juliett cross runway two eight contact apron one two one decimal seven five five bye']"
LSZH_ZURICH_Tower_118_1MHz_20210412_151208.wav,['Bravo Kilo Hotel Romeo Tower [NE-German] grutzli [/NE] say again taxiway kilo cross runway two eight and contact apron one two one decimal seven five five']
LSZB_BERN_Tower_121_0MHz_20210413_141529.wav,"['Hotel Yankee X-ray wind zero three zero degrees eight knots runway three two cleared to land', 'runway three two clear to land Hotel\xa0 X-ray']"
LSZH_ZURICH_Tower_118_1MHz_20210418_101741.wav,['[#callsign]Swiss[/#callsign] [#callsign]Three[/#callsign] [#callsign]Three[/#callsign] [#callsign]Two[/#callsign] [#value]behind[/#value] [#value]challenger\xa0\xa0[/#value] [#command]line[/#command] [#command]up[/#command] [#command]to[/#command] [#value]eight[/#value] [#value]behind[/#value]']
YSSY_SYDNEY_Tower_120_5MHz_20210502_114326.wav,['[#unnamed]Sydney[/#unnamed] [#unnamed]tower[/#unnamed] [#unnamed]good[/#unnamed] [#unnamed]evening[/#unnamed] [#callsign]Jetstar[/#callsign] [#callsign]Six[/#callsign] [#callsign]Seventy[/#callsign] [#callsign]One[/#callsign] [#value]final[/#value] [#value]runway[/#value] [#value]three[/#value] [#value]four[/#value] [#value]left[/#value]']
LSGS_SION_Ground_Control_121_7MHz_20210502_065812.wav,['[#callsign]Foxtrot[/#callsign] [#callsign]Lima[/#callsign] [#callsign]Delta[/#callsign] [#command]hold[/#command] [#command]position[/#command] [#command]and[/#command] [#command]make[/#command] [#command]your[/#command] [#command]run[/#command] [#command]up[/#command] [#value]at[/#value] [#value]your[/#value] [#value]present[/#value] [#value]position[/#value] [#unnamed]QNH[/#unnamed] [#value]one[/#value] [#value]zero[/#value] [#value]one[/#value] [#value]five[/#value]']
LKTB_BRNO_Approach-Radar_127_350MHz_20201028_090451.wav,"['Oscar Kilo Mike Charlie Charlie after the low approach climb straight ahead four thousand feet', 'after approach climb straight ahead four thousand feet Oscar Kilo Mike Charlie Charlie']"
LSGS_SION_Ground_Control_121_7MHz_20210502_051736.wav,['read back [#command]correct[/#command] [#command]startup[/#command] [#command]is[/#command] [#command]approved[/#command] [#unnamed]QNH[/#unnamed] [#value]one[/#value] [#value]zero[/#value] [#value]one[/#value] [#value]four[/#value]']
LSZH_ZURICH_Tower_118_1MHz_20210414_140139.wav,['Hotel Whiskey Whiskey affirm vacate next right into taxi way hotel two and contact apron one two one decimal eight five five']
LKTB_BRNO_Tower_119_605MHz_20201028_140518.wav,['Oskar Kilo Whiskey November Lima information exprite vacating via bravo and taxi to foxtrot bravo affirm']
LSGS_SION_Ground_Control_121_7MHz_20210504_102805.wav,"['[#callsign]Nav[/#callsign] [#callsign]Checker[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign] [#callsign]One\xa0[/#callsign] [#command]report[/#command] [#value]passing[/#value] [#value]one[/#value] [#value]three[/#value] [#value]thousand[/#value] [#value]feet[/#value] [#command]and[/#command] [#command]climb[/#command]', '[#unnamed]wilco[/#unnamed]']"
LSGS_SION_Ground_Control_121_7MHz_20210503_142013.wav,"['[#callsign]Charlie[/#callsign] [#callsign]Zulu[/#callsign] [#value]direction[/#value] [#value]Montana[/#value] [#command]confirm[/#command]', '[#value]affirmatif[/#value] [#value]Montana[/#value]', '[#unnamed][NE-French]merci[/NE][/#unnamed] [#value]two[/#value] [#value]two[/#value] [#value]zero[/#value] [#value]degrees[/#value] [#value]three[/#value] [#value]knots[/#value] [#value]four[/#value] [#value]two[/#value] [#value]zero[/#value] [#value]seven[/#value] [#unnamed]QNH[/#unnamed] [#value]one[/#value] [#value]zero[/#value] [#value]one[/#value] [#value]eight[/#value] [#command]departure[/#command] [#value]own[/#value] [#value]discretion[/#value] [#command]crossing[/#command] [#command]climbing[/#command] [#value]Montana[/#value] [#value]is[/#value] [#value]approved[/#value]']"
LSZB_BERN_Tower_121_0MHz_20210413_124320.wav,['Hotel Bravo Sierra Golf\xa0 Romeo Bern Tower into control by route november join mid left downwind runway one four QNH one zero two seven']
LSZH_ZURICH_Tower_118_1MHz_20210414_055559.wav,['Singapore Three Four Six contact apron one two one decimal eight five five']
LSZB_BERN_Tower_121_0MHz_20210416_082152.wav,['Hotel Golf Papa continue on the runway vacate via charlie then taxi your discretion blue sector']
LSGS_SION_Ground_Control_121_7MHz_20210503_153923.wav,"['[#callsign]Foxtrot[/#callsign] [#callsign]Delta[/#callsign] [#callsign]Uniform\xa0[/#callsign] [#command]report[/#command] [#value]\xa0november[/#value] [#value]whiskey\xa0[/#value] [#unnamed]wind[/#unnamed] [#value]two[/#value] [#value]seven[/#value] [#value]zero[/#value] [#value]degrees[/#value]  [#value]one[/#value] [#value]zero[/#value] [#value]knots[/#value] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#command]cleared[/#command] [#command]for[/#command] [#command]takeoff[/#command]', '[#command]cleared[/#command] [#command]for[/#command] [#command]takeoff[/#command] [#value]two[/#value] [#value]five[/#value] [#callsign]\xa0Foxtrot[/#callsign] [#callsign]Delta[/#callsign] [#callsign]Uniform[/#callsign] [#unnamed]thanks[/#unnamed] [#value]november[/#value] [#value]whiskey[/#value]']"
LSZH_ZURICH_Tower_118_1MHz_20210414_133203.wav,"['Emirates Eight Eight wind zero four zero three is niner knots runway one zero cleared for takeoff', 'cleared for takeoff one zero Emirates Eight Eight']"
LKPR_RUZYNE_Radar_120_520MHz_20201026_130708.wav,"['Air France One Zero Eight Zulu standby now descend to [hes] descend flight level seven zero', 'Air France One Zero Eight Zulu']"
LKPR_RUZYNE_Radar_120_520MHz_20201029_051226.wav,"['KLM One Three Five Zero', 'sorry go ahead', 'yeah contact radar one two zero two seven five [NE]ahoj[/NE]', 'one two zero two seven five [NE]ahoj[/NE] KLM One Three Five Zero']"
LKPR_RUZYNE_Radar_120_520MHz_20201026_161349.wav,"['Radar CSA One Delta Zulu established', 'CSA One Delta Zulu roger contact Ruzyne Tower one three four decimal five six zero', '[noise]', 'three four five six zero CSA One Delta Zulu [NE Slovak]pekný deň[/NE]']"
LSGS_SION_Ground_Control_121_7MHz_20210502_065945.wav,['[#command]we[/#command] [#command]are[/#command] [#command]not[/#command] [#command]ready[/#command] [#value]now[/#value] [#callsign]Foxtrot[/#callsign] [#callsign]Lima[/#callsign] [#callsign]Delta[/#callsign]']
LSZB_BERN_Tower_121_0MHz_20210420_125136.wav,['Hotel Bravo Zulu Oscar Bravo Berne tower enter control zone via route\xa0whiskey and say your program again']
LKPR_RUZYNE_Radar_120_520MHz_20201025_213836.wav,['Skytravel Two Eight Two Seven and there is closed echo airspace below flight level one hundred so [hes] if you wish to avoid class echo airspace next descend in two zero miles']
LKTB_BRNO_Tower_119_605MHz_20201029_110511.wav,"['Oscar Kilo Foxtrot Alpha Sierra approaching zulu', 'Oscar Kilo Foxtrot Alpha Sierra squawk seven thousand and good bye', 'squawk seven thousand good bye Oscar\xa0 Foxtrot\xa0 Sierra']"
LKPR_RUZYNE_Radar_120_520MHz_20201025_130407.wav,"['Oscar Kilo Kilo Uniform November proceed direct Baltu', 'proceed direct Baltu Oscar Kilo Kilo Uniform November']"
LSGS_SION_Ground_Control_121_7MHz_20210421_143604.wav,"['Hotel Hotel X-ray go around', 'Hotel X-ray']"
LKPR_RUZYNE_Tower_134_560MHz_20201026_091524.wav,"['[hes] tower [Ne Czech] dobré dopoledne [/Ne] Ryan Air One Juliett Uniform becoming fully established ILS runway two four speed maximum one eighty', 'Ryan Air One Juliett Uniform [Ne Czech] dobrý den [/Ne] continue approach', 'continue approach Ryan Air One Juliett Uniform']"
LSZH_ZURICH_ApronN_121_85MHz_20210414_110350.wav,['copy seven seven taxi on Zulu and Bravo hold short runway one six']
LSZB_BERN_Tower_121_0MHz_20210414_125328.wav,['Heli Oscar Alpha traffic wise the runway three two is available but the wind is one zero zero degrees with one zero knots']
LSGS_SION_Ground_Control_121_7MHz_20210502_092024.wav,['[#callsign]Luxor[/#callsign] [#callsign]Two[/#callsign] [#callsign]Two[/#callsign] [#callsign]Hotel[/#callsign] [#unnamed]Sion[/#unnamed] \xa0[NE-French] bonjour[/NE]']
